"cluster_id","slot_signature_hash","slot_signature_token","slot_signature_n_objects","created_at"
2069,"5ea1347ecef33d04a4ec2085b490ebf88165da00",LH:26|RH:26|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
2070,a97a6345f3aa85be2ac9ce4b721e1a94f195c555,LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:103,1,"2026-04-27 10:49:22"
2071,"5bf471e917f26fce190dd421804cebd9a7bf4404",LH:110|RH:110|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0,3,"2026-04-27 10:49:22"
2072,"0ba6cca5295acebbd27fa2c4129d5396744a3682",LH:110|RH:110|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0,3,"2026-04-27 10:49:22"
2073,"5cc1f4128c7c7ac5cd135900cbff60de26f41277",LH:0|RH:0|TF:0|LE:41|RE:0|MO:0|SH:41|WA:0|FT:0,2,"2026-04-27 10:49:22"
2074,"8ac18098851332090f833ee95d7694418d0d895b",LH:0|RH:0|TF:0|LE:0|RE:0|MO:110|SH:0|WA:63|FT:0,2,"2026-04-27 10:49:22"
2075,c2ebb12d959ce929f87e7d1d6076d4888bca9e47,LH:0|RH:0|TF:0|LE:0|RE:63|MO:0|SH:63|WA:63|FT:0,3,"2026-04-27 10:49:22"
2076,"869524b80b2ec30c025fba85ccd0f9f73d9296d3",LH:56|RH:62|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2077,c78c2da3a03588eb5b4d92a06ca833e922ec9ae0,LH:0|RH:0|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:56,2,"2026-04-27 10:49:22"
2078,a49599d125a819cfb5690c9f7ae1aa7329c1e41e,LH:39|RH:39|TF:0|LE:0|RE:0|MO:0|SH:0|WA:24|FT:0,3,"2026-04-27 10:49:22"
2079,"921c82abd06ae824a79544d3438f216b8faab065",LH:57|RH:95|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0,3,"2026-04-27 10:49:22"
2080,d847cb6ed80ee7b000024e1770df41ec708d1337,LH:0|RH:0|TF:0|LE:0|RE:0|MO:66|SH:0|WA:0|FT:66,2,"2026-04-27 10:49:22"
2081,"2f2730cb462ec515d27cac39ccc9dd9a4afd0dda",LH:0|RH:73|TF:0|LE:0|RE:0|MO:67|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2082,e6c97e7356f3ab80a3fac65a2ceaf4dad65da700,LH:63|RH:66|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2083,"86788c539a4125e322e433dac0e53ab8d2dbd1d7",LH:0|RH:0|TF:0|LE:73|RE:73|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2084,"49309a82f79b9c63a1395d0d6e3c7adb698d11e9",LH:63|RH:63|TF:0|LE:0|RE:73|MO:0|SH:0|WA:73|FT:0,4,"2026-04-27 10:49:22"
2085,da0a8db206dc90e5f343f877a5971f79b9225782,LH:1|RH:1|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
2086,a1e5211703a1dabd1f66c58177a3861e04ea279e,LH:106|RH:106|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2087,"821834b16d308b80c141a0acaf412f94d9387041",LH:0|RH:0|TF:0|LE:84|RE:0|MO:0|SH:84|WA:84|FT:0,3,"2026-04-27 10:49:22"
2088,eb15433cf7618127c406e0549dae8d2bedbd43ff,LH:81|RH:81|TF:0|LE:0|RE:0|MO:0|SH:81|WA:81|FT:0,4,"2026-04-27 10:49:22"
2089,c64a7e900fdbc064770c29fe9061d82a325b8be7,LH:92|RH:92|TF:0|LE:67|RE:0|MO:0|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
2090,"2add961197c6199ba97cc3228f32a4636abef3d3",LH:57|RH:16|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2091,f1b48891097a51be8c65430779898ee9c65ddef4,LH:0|RH:0|TF:0|LE:0|RE:92|MO:0|SH:92|WA:0|FT:0,2,"2026-04-27 10:49:22"
2092,"2081e144a67611317098ebf8e87c1e1ac43fbdd9",LH:57|RH:57|TF:0|LE:0|RE:0|MO:0|SH:0|WA:26|FT:0,3,"2026-04-27 10:49:22"
2093,bb0f7d34595bc121dd922f42c3c6ec53952e18b9,LH:41|RH:56|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0,3,"2026-04-27 10:49:22"
2094,"4943612f01bf2049c0d109bb7b4849a35009cda4",LH:0|RH:0|TF:0|LE:101|RE:101|MO:0|SH:101|WA:0|FT:0,3,"2026-04-27 10:49:22"
2095,cb491607c5e0bca98d49d28d020a83aaa1d1a687,LH:63|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:67|FT:0,2,"2026-04-27 10:49:22"
2096,"18b68c177ec17c40069461f0c2b7d7a1977d8843",LH:67|RH:86|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2097,"18e5646be7a031da5b129f416a2553ffbd12ad8c",LH:45|RH:45|TF:0|LE:0|RE:0|MO:0|SH:0|WA:45|FT:0,3,"2026-04-27 10:49:22"
2098,"723c38f9317619be0b5bf8896cbb47e2f1b37556",LH:56|RH:86|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2099,"6dc5811cccca309a04ea8aa6a64ef4bb612996b1",LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:42|WA:0|FT:0,1,"2026-04-27 10:49:22"
2100,"402fc0cd7b7ce59256f1da3124ab1ec73c0d9336",LH:67|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0,2,"2026-04-27 10:49:22"
2101,"0d8a9a1eff9d112f129119367ae1c74d11c1a592",LH:110|RH:110|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
2102,"50fdcf7dd67f26da6fb52e34deee32d5f0f7acaa",LH:16|RH:59|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2103,"667f307bf23d283ee8e28fe7f3463cd99deea3db",LH:59|RH:16|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2104,"9aec3a6101ce122f47b05a71397b68fcd36ec59a",LH:0|RH:0|TF:0|LE:0|RE:101|MO:0|SH:101|WA:101|FT:0,3,"2026-04-27 10:49:22"
2105,d3ff3f475fa4e089d47aa7b0f2f7566de16d7eeb,LH:0|RH:73|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2106,c9683ac7fb507b3a4438f992161693de4c6ceb9c,LH:73|RH:73|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:26,3,"2026-04-27 10:49:22"
2107,"47efe4a023d53276839c32cf58ac38d6883ee57b",LH:67|RH:63|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0,3,"2026-04-27 10:49:22"
2108,ec0930a0abfeddac8141f17a064b158ec9f8d618,LH:65|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2109,e9176e895d171925f2233bd05c58ea575dfe8c0e,LH:29|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2110,"11fdad1a523628a96e8ebd2a1e0b7c06f3c7c3b2",LH:59|RH:59|TF:92|LE:0|RE:0|MO:0|SH:92|WA:0|FT:0,4,"2026-04-27 10:49:22"
2111,e3ed47b5776474b65d75e8af668851722d5d2cb1,LH:67|RH:0|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2112,e026357cbb6dd84a67e851536802dfe416f522ef,LH:0|RH:0|TF:0|LE:0|RE:0|MO:67|SH:63|WA:63|FT:63,4,"2026-04-27 10:49:22"
2113,"84dd2fe7fd3450d8b0a90869d567609160a4324c",LH:24|RH:0|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2114,"3e16927f75134e9662b50b5883e33daa371094f0",LH:60|RH:48|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2115,da92b223d1f77fb86dc1c089ec9b384a24d450af,LH:0|RH:0|TF:0|LE:101|RE:101|MO:101|SH:101|WA:101|FT:101,6,"2026-04-27 10:49:22"
2116,"17f3ded3c875156542d2322ab4ecc44dc5806f45",LH:41|RH:41|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:58,3,"2026-04-27 10:49:22"
2117,"4417bcf8bf100b3a6124e04ffef94269e89c91fd",LH:45|RH:48|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2118,"84c8b86800ea0a84d93b525891a7ecad81df8095",LH:0|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:36,2,"2026-04-27 10:49:22"
2119,e0e215176e2d4aa57dca0f5e2959f1535ce316af,LH:0|RH:63|TF:0|LE:0|RE:0|MO:27|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2120,"3e18511d1ea90e09f0ac758328fa9ce45f202aa1",LH:58|RH:26|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2121,eb4560f5ae9fab2b1ff705971de5481fd3c0e5cc,LH:73|RH:73|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0,3,"2026-04-27 10:49:22"
2122,"0da7d3aac073d547d0094d63f6d5b0872b9b03ae",LH:1|RH:1|TF:0|LE:0|RE:0|MO:0|SH:26|WA:26|FT:26,5,"2026-04-27 10:49:22"
2123,"15bb3afae10ba77d49f9206b73a0b5db2de76ed2",LH:63|RH:39|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2124,"73713fe0cdda491ca505fb6a6d35d2efafc37b55",LH:60|RH:58|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0,3,"2026-04-27 10:49:22"
2125,"3d91c6a8fa85d143c6e0ef450130a1cb0597e06b",LH:41|RH:58|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0,3,"2026-04-27 10:49:22"
2126,cec357873637090a2e6d3c79c929e9c75c45ee45,LH:0|RH:58|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:56,2,"2026-04-27 10:49:22"
2127,"165cc6875adb104fe7ea3a9a2635853699d6bf44",LH:42|RH:60|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2128,"0cd402c6a6540ab89c09ace07a2ff377fa348152",LH:0|RH:0|TF:0|LE:0|RE:97|MO:0|SH:97|WA:97|FT:0,3,"2026-04-27 10:49:22"
2129,fe4aad126c626fa64d6755ec6c64807b2a48b3ab,LH:0|RH:57|TF:0|LE:0|RE:0|MO:67|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2130,c3b9f023181061f5f3af178e21b3b718a5eedcb8,LH:81|RH:81|TF:0|LE:73|RE:0|MO:0|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
2131,"1a9ce108fabcbd0f18787276f4725c307722e2e7",LH:45|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:45,2,"2026-04-27 10:49:22"
2132,"7ad167a803265b28eace7057860c79333d312942",LH:56|RH:56|TF:0|LE:0|RE:0|MO:0|SH:63|WA:0|FT:0,3,"2026-04-27 10:49:22"
2133,a25dfab0523a6d060444021ee85b11ade247f090,LH:0|RH:0|TF:0|LE:0|RE:0|MO:41|SH:27|WA:0|FT:0,2,"2026-04-27 10:49:22"
2134,"11171e5f12e9f9a19552d76c96609a082777c042",LH:41|RH:60|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0,3,"2026-04-27 10:49:22"
2135,"5edbfd4249f41a50d480cadcff20537ff7207a1d",LH:0|RH:0|TF:0|LE:0|RE:0|MO:48|SH:48|WA:0|FT:0,2,"2026-04-27 10:49:22"
2136,"0c1a87415a40571a1c5055e266e5a64390453496",LH:0|RH:0|TF:0|LE:0|RE:0|MO:86|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
2137,c0e1bb5474a0ab905704d36adbd6d77018b75227,LH:0|RH:0|TF:0|LE:0|RE:0|MO:92|SH:0|WA:92|FT:26,3,"2026-04-27 10:49:22"
2138,"5b7aa90f130f1c49462415c313007d743c5ff4b7",LH:0|RH:0|TF:0|LE:97|RE:97|MO:0|SH:97|WA:97|FT:0,4,"2026-04-27 10:49:22"
2139,a86a4aa311576053754839d885c467ce8c815e10,LH:56|RH:41|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0,3,"2026-04-27 10:49:22"
2140,"7b11cfdda1696113c5b4c9ad25313bfb14c3d033",LH:110|RH:110|TF:0|LE:0|RE:0|MO:0|SH:0|WA:26|FT:0,3,"2026-04-27 10:49:22"
2141,"6b2ba30287c0a30bcbf1269071eb5e703ce90c38",LH:74|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0,2,"2026-04-27 10:49:22"
2142,"644da99907268f40e2f8b9eaea656ab6925540bd",LH:39|RH:44|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2143,"3b931a79536cccc222f5dfcbb79f654685a43db1",LH:57|RH:39|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2144,d1d6d50741f3e74ff099a655e876a5ea1a046315,LH:0|RH:83|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:26,2,"2026-04-27 10:49:22"
2145,bb3d1d39f69f20c5763a72dc90a957211e27a2c2,LH:0|RH:0|TF:0|LE:26|RE:0|MO:0|SH:26|WA:26|FT:26,4,"2026-04-27 10:49:22"
2146,edeecfff1ea76b7204c45c25c7464e35a54f8c9d,LH:56|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0,3,"2026-04-27 10:49:22"
2147,"7536deb9bde83438110a8c5421b598096bdd18e6",LH:0|RH:0|TF:0|LE:0|RE:0|MO:73|SH:73|WA:73|FT:0,3,"2026-04-27 10:49:22"
2148,"66648432bd463cf304f96bfffbbaf22a933073d0",LH:73|RH:41|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0,3,"2026-04-27 10:49:22"
2149,"43c75d3103484478729380bfca85de626b2a12ff",LH:0|RH:0|TF:0|LE:0|RE:0|MO:67|SH:67|WA:67|FT:67,4,"2026-04-27 10:49:22"
2150,d2e12c4e2bf120fa32164abd8b8ecf7bd1da3d7f,LH:0|RH:0|TF:0|LE:97|RE:0|MO:0|SH:0|WA:97|FT:97,3,"2026-04-27 10:49:22"
2151,de089afebb3014be42f1d14ae9c86267d9f64fc3,LH:95|RH:95|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0,3,"2026-04-27 10:49:22"
2152,"83eb92fdf10a2a94d50b26cd2ac409662d2aa6b4",LH:0|RH:0|TF:67|LE:67|RE:67|MO:0|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
2153,"2326b17ba32f3de85f140d461640945b8558ae68",LH:54|RH:54|TF:0|LE:0|RE:0|MO:54|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
2154,a71c2dfd60287dbc66e67bd958f26e32349b1b7d,LH:41|RH:41|TF:0|LE:0|RE:0|MO:45|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
2155,"385c6c5c5c4cb038ffd82a99cbae0c857104406b",LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:81,1,"2026-04-27 10:49:22"
2156,"9dfa755d288ed407cfcfcac49fe793d78eda6f24",LH:26|RH:81|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2157,"7cd8f07938414ef9fbeab814d117bc6534bc8821",LH:110|RH:41|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2158,cbbc00bada606cfad208884108f5930d6287d647,LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:81|FT:0,2,"2026-04-27 10:49:22"
2159,f9ce515d7a76a51e10f66090e6ff66be032f0d04,LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:81|FT:0,1,"2026-04-27 10:49:22"
2160,"2b7fb4cc25b38f0bf2d371b6d273a919409c3ff6",LH:0|RH:81|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
2161,f31e46ecd259d2fd5a3741b807893d9edf46df77,LH:110|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0,2,"2026-04-27 10:49:22"
2162,dcf507f1350965396b60442f0a694f1517fee5b0,LH:42|RH:56|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2163,"10cd9a160413486aa001336a800a4d4965a7eeb9",LH:0|RH:56|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2164,"60db99311daec383498cdd91734c3b4ab60f9a71",LH:44|RH:42|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2165,bf364bc6bb0a49df5d2b321069e2f0006584f489,LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:24|FT:0,2,"2026-04-27 10:49:22"
2166,d96be353bc5e2cecff284b6d5227995b8971a80b,LH:0|RH:73|TF:0|LE:0|RE:73|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2167,daa4466e4d678e2c652c4850e9bd9e49be8b7c09,LH:0|RH:0|TF:0|LE:0|RE:73|MO:0|SH:0|WA:73|FT:0,2,"2026-04-27 10:49:22"
2168,"2cc769fdf0d7d395dbd87f8ef385f55c49aa7710",LH:0|RH:73|TF:0|LE:0|RE:0|MO:0|SH:0|WA:73|FT:73,3,"2026-04-27 10:49:22"
2169,e2f8fc7fde90781fda464a434d3d775ec90dab24,LH:60|RH:60|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
2170,"0d2af87a0d010b63526cf392dd21ea7fa84be721",LH:0|RH:0|TF:0|LE:0|RE:0|MO:55|SH:55|WA:0|FT:0,2,"2026-04-27 10:49:22"
2171,"8f48af9ab149a19484920655976a8ffa718a1f77",LH:57|RH:57|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:67,3,"2026-04-27 10:49:22"
2172,"85d367e2d4ace9ae3008a2d2ec4f36342f3f9d15",LH:0|RH:110|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2173,eb4e4618ec93b16257a0e178dffeea01cddfc6c4,LH:67|RH:90|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0,3,"2026-04-27 10:49:22"
2174,"64911dbd0081fd3e9160f25e2567fee8eafb693e",LH:25|RH:25|TF:0|LE:0|RE:0|MO:0|SH:0|WA:73|FT:0,3,"2026-04-27 10:49:22"
2175,"38286b03b8a9a4125530c11a219e634e4aafc237",LH:73|RH:0|TF:0|LE:0|RE:0|MO:0|SH:24|WA:24|FT:24,4,"2026-04-27 10:49:22"
2176,"8686bd6bbc4a8a091254ca2f88f66c995f8f11de",LH:0|RH:67|TF:0|LE:0|RE:0|MO:41|SH:0|WA:0|FT:41,3,"2026-04-27 10:49:22"
2177,"2ac7b9c4dc3c5c3a9f4d1651cb7ee80adb15b97a",LH:41|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:56,4,"2026-04-27 10:49:22"
2178,"56ca20f454484e060847e193075f9f1c704e2a7a",LH:67|RH:67|TF:0|LE:0|RE:0|MO:67|SH:0|WA:67|FT:0,4,"2026-04-27 10:49:22"
2179,"9892f86076b5cdae2fec9b275efcc7299cfd64ae",LH:0|RH:95|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0,2,"2026-04-27 10:49:22"
2180,"0c26b9e9b390e892e09702ab1f23029820a41010",LH:0|RH:0|TF:0|LE:0|RE:0|MO:26|SH:26|WA:26|FT:0,3,"2026-04-27 10:49:22"
2181,"78ed94e0431b37ebcbb02780f923104c96ba25cf",LH:0|RH:67|TF:0|LE:0|RE:0|MO:26|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2182,ac2e3fa5fe40806cb21bcd4d86d5cf0c7fc7b0f9,LH:63|RH:110|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2183,"3132be3e53833f76ccb380da645a78d6769c84e1",LH:90|RH:0|TF:0|LE:0|RE:0|MO:27|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2184,"219f81e4cc845e15fb9bc0213b0474b3c22074d4",LH:0|RH:0|TF:0|LE:0|RE:0|MO:90|SH:27|WA:0|FT:0,2,"2026-04-27 10:49:22"
2185,e5e7638bbae5f85e927da8e0abb2c0184ebf21ff,LH:2|RH:2|TF:0|LE:0|RE:0|MO:0|SH:0|WA:73|FT:0,3,"2026-04-27 10:49:22"
2186,a1e92006727d0f53080d17bec4fa12c80919fc60,LH:67|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:59|FT:0,3,"2026-04-27 10:49:22"
2187,bde9d4d1536fcf3ce5126bb79262659dab15f9f7,LH:45|RH:43|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2188,"1c20feb31b82b5e7ecdf0bccccba906bb608fcb7",LH:59|RH:59|TF:0|LE:0|RE:0|MO:0|SH:73|WA:73|FT:0,4,"2026-04-27 10:49:22"
2189,"2c5270002d396e9dcd411a4e4415bdd1b13b1efb",LH:0|RH:0|TF:49|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
2190,c4a1f0f1fea427f690886d3c2eaa7765fe9a63fe,LH:0|RH:0|TF:32|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,1,"2026-04-27 10:49:22"
2191,"3db212fc24f3f9455beffb16a2495267c09f5ec8",LH:63|RH:63|TF:0|LE:0|RE:0|MO:0|SH:27|WA:60|FT:0,4,"2026-04-27 10:49:22"
2192,b3fecdd11d3936db6eaa7f382c920af622df6a3a,LH:24|RH:39|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2193,dfc18ec67ca63746a17d59d8e65fa5fddd31f51b,LH:60|RH:44|TF:0|LE:0|RE:0|MO:45|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
2194,"75fce64c8ea441f94b7a69a5559ef9641d9d9a44",LH:55|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0,2,"2026-04-27 10:49:22"
2195,"06b8433f4319d8983393938964e146e0a9513bf1",LH:1|RH:86|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2196,"0ffd7cee6d77cf75e2518fc995e1fd2732c8deda",LH:95|RH:56|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2197,"71d3ab22bf2c31d219d6cb1322b618842e6c91fd",LH:16|RH:16|TF:0|LE:0|RE:0|MO:110|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
2198,"65e1f3afa80f562e0ff702c6ca1b8c957bbf12ab",LH:63|RH:63|TF:0|LE:0|RE:0|MO:64|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
2199,f3cb32e572287066ea3a72aaeb03c69a2f33b78d,LH:63|RH:73|TF:92|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
2200,f68b60a5bac995e440e251a3e741535d46a03b8f,LH:63|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:73|FT:73,3,"2026-04-27 10:49:22"
2201,"6eebe99545cb110c6c80534045ab8f4d8b09969d",LH:57|RH:57|TF:0|LE:0|RE:0|MO:0|SH:0|WA:73|FT:63,4,"2026-04-27 10:49:22"
2202,ac969d253427dfb859604e2848f286ce418c96aa,LH:60|RH:60|TF:0|LE:0|RE:0|MO:0|SH:0|WA:55|FT:0,3,"2026-04-27 10:49:22"
2203,ec784c46815e592aa9dd00519c19ed90b6d45873,LH:0|RH:90|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0,2,"2026-04-27 10:49:22"
2204,"330b8e51929e8fdf6f60640853d7a5ad8612aaa9",LH:0|RH:0|TF:0|LE:0|RE:0|MO:92|SH:0|WA:67|FT:0,2,"2026-04-27 10:49:22"
2205,e771f8479a1b9d89264a97b956fb77a5d8b096e2,LH:0|RH:0|TF:0|LE:0|RE:0|MO:27|SH:0|WA:0|FT:58,2,"2026-04-27 10:49:22"
2206,"36f402d9204f7cbfa951d789b3034ca0be0ef97a",LH:56|RH:56|TF:0|LE:0|RE:0|MO:27|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
2207,dd2a536d3551d0b732b52654863bce7ed7789e02,LH:57|RH:57|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:45,3,"2026-04-27 10:49:22"
2208,"46106a60d1add084615677f7fbdd3dbbe9f39388",LH:0|RH:92|TF:0|LE:67|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2209,bfd49b62abcc022b2164280bfeb1fa2b0cc5914c,LH:62|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2210,abcf9194bc754dc30d5257f46b12696d5c484a52,LH:2|RH:2|TF:0|LE:0|RE:67|MO:0|SH:0|WA:0|FT:0,3,"2026-04-27 10:49:22"
2211,"96e4a326d52978494744a24c5f7611aa2048220c",LH:0|RH:0|TF:0|LE:67|RE:0|MO:0|SH:67|WA:0|FT:63,3,"2026-04-27 10:49:22"
2212,"23320e47704bb94ac08b677cf79bf0dcf0022a25",LH:63|RH:63|TF:0|LE:0|RE:0|MO:41|SH:0|WA:0|FT:41,4,"2026-04-27 10:49:22"
2213,"4912e3b3f89199e4dd27ef5143573eebe59c441f",LH:56|RH:73|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0,3,"2026-04-27 10:49:22"
2214,"50b205dfa1542395d5e12fd1eb3aa6cfe55f35f0",LH:63|RH:63|TF:0|LE:0|RE:0|MO:0|SH:0|WA:73|FT:73,4,"2026-04-27 10:49:22"
2215,"525ad066bd75d229c50afdbc2608059cb493c7a5",LH:83|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2216,dc39c53358e76acca98ba98f5757682188ef9b52,LH:73|RH:73|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:60,4,"2026-04-27 10:49:22"
2217,c22a5cb302216d9418caa7becc335eb3c7b51aed,LH:47|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0,2,"2026-04-27 10:49:22"
2218,"29ad2325df957598ceaa35dae629f433c9d04154",LH:58|RH:58|TF:0|LE:0|RE:0|MO:0|SH:63|WA:63|FT:0,4,"2026-04-27 10:49:22"
