"cluster_id","ccount","slot_signature_token"
128277,1,LH:24|RH:72|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128279,1,LH:0|RH:0|TF:0|LE:42|RE:44|MO:0|SH:0|WA:0|FT:0
128281,1,LH:29|RH:42|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128282,1,LH:100|RH:100|TF:0|LE:0|RE:0|MO:46|SH:0|WA:0|FT:0
128283,1,LH:40|RH:58|TF:0|LE:0|RE:0|MO:67|SH:0|WA:60|FT:0
128284,1,LH:50|RH:50|TF:0|LE:0|RE:51|MO:0|SH:0|WA:0|FT:0
128285,1,LH:0|RH:8|TF:0|LE:0|RE:0|MO:0|SH:0|WA:26|FT:0
128286,1,LH:46|RH:33|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128288,1,LH:100|RH:100|TF:0|LE:0|RE:0|MO:67|SH:0|WA:0|FT:0
128289,1,LH:58|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:50|FT:0
128290,1,LH:55|RH:0|TF:0|LE:0|RE:32|MO:0|SH:0|WA:0|FT:0
128292,1,LH:0|RH:3|TF:0|LE:0|RE:0|MO:0|SH:0|WA:83|FT:0
128293,1,LH:83|RH:47|TF:0|LE:0|RE:0|MO:0|SH:0|WA:26|FT:0
128294,1,LH:67|RH:16|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128295,1,LH:82|RH:82|TF:82|LE:0|RE:0|MO:82|SH:0|WA:0|FT:0
128296,1,LH:0|RH:45|TF:0|LE:0|RE:0|MO:49|SH:0|WA:0|FT:0
128297,1,LH:57|RH:57|TF:0|LE:0|RE:0|MO:82|SH:0|WA:57|FT:0
128299,1,LH:40|RH:60|TF:0|LE:0|RE:0|MO:76|SH:0|WA:0|FT:0
128300,1,LH:16|RH:16|TF:0|LE:0|RE:0|MO:0|SH:0|WA:83|FT:0
128301,1,LH:58|RH:71|TF:0|LE:0|RE:0|MO:45|SH:0|WA:45|FT:0
128302,1,LH:56|RH:56|TF:0|LE:55|RE:0|MO:55|SH:0|WA:0|FT:0
128304,1,LH:17|RH:17|TF:0|LE:0|RE:0|MO:0|SH:0|WA:101|FT:0
128305,1,LH:84|RH:0|TF:0|LE:0|RE:0|MO:92|SH:0|WA:0|FT:0
128306,1,LH:8|RH:8|TF:0|LE:0|RE:0|MO:26|SH:0|WA:26|FT:0
128307,1,LH:56|RH:56|TF:81|LE:0|RE:0|MO:0|SH:0|WA:81|FT:0
128309,1,LH:47|RH:50|TF:0|LE:0|RE:0|MO:47|SH:0|WA:0|FT:0
128311,1,LH:31|RH:29|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128312,1,LH:53|RH:60|TF:0|LE:0|RE:0|MO:0|SH:0|WA:45|FT:0
128314,1,LH:68|RH:44|TF:0|LE:0|RE:0|MO:0|SH:0|WA:45|FT:0
128315,1,LH:0|RH:95|TF:0|LE:0|RE:32|MO:0|SH:0|WA:0|FT:0
128316,1,LH:57|RH:101|TF:0|LE:0|RE:0|MO:0|SH:0|WA:57|FT:0
128318,1,LH:50|RH:39|TF:0|LE:0|RE:0|MO:0|SH:0|WA:50|FT:0
128319,1,LH:75|RH:100|TF:0|LE:0|RE:0|MO:81|SH:0|WA:0|FT:0
128322,1,LH:56|RH:0|TF:0|LE:0|RE:0|MO:40|SH:0|WA:60|FT:0
128324,1,LH:86|RH:15|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128327,1,LH:69|RH:47|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128328,1,LH:33|RH:33|TF:0|LE:0|RE:0|MO:0|SH:0|WA:59|FT:0
128329,1,LH:41|RH:56|TF:0|LE:0|RE:0|MO:90|SH:0|WA:0|FT:0
128330,1,LH:0|RH:44|TF:92|LE:0|RE:0|MO:0|SH:0|WA:44|FT:0
128332,1,LH:82|RH:86|TF:0|LE:0|RE:0|MO:26|SH:0|WA:26|FT:0
128333,1,LH:0|RH:82|TF:0|LE:0|RE:0|MO:92|SH:0|WA:0|FT:0
128334,1,LH:90|RH:94|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128335,1,LH:41|RH:41|TF:0|LE:0|RE:45|MO:0|SH:0|WA:0|FT:0
128336,1,LH:106|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128337,1,LH:58|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:103|FT:0
128338,1,LH:96|RH:42|TF:0|LE:0|RE:0|MO:55|SH:0|WA:0|FT:0
128339,1,LH:26|RH:42|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128340,1,LH:60|RH:55|TF:0|LE:0|RE:0|MO:55|SH:0|WA:0|FT:0
128341,1,LH:58|RH:58|TF:0|LE:0|RE:0|MO:43|SH:0|WA:45|FT:0
128343,1,LH:100|RH:0|TF:33|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128344,1,LH:1|RH:1|TF:0|LE:0|RE:0|MO:0|SH:0|WA:100|FT:0
128345,1,LH:65|RH:65|TF:0|LE:0|RE:0|MO:27|SH:0|WA:0|FT:0
128346,1,LH:84|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:32|FT:0
128347,1,LH:83|RH:0|TF:0|LE:0|RE:0|MO:26|SH:0|WA:0|FT:0
128348,1,LH:63|RH:16|TF:0|LE:0|RE:0|MO:63|SH:0|WA:63|FT:0
128349,1,LH:2|RH:36|TF:0|LE:0|RE:0|MO:24|SH:0|WA:24|FT:0
128351,1,LH:57|RH:57|TF:0|LE:0|RE:0|MO:48|SH:0|WA:41|FT:0
128352,1,LH:0|RH:40|TF:0|LE:0|RE:0|MO:0|SH:0|WA:32|FT:0
128353,1,LH:82|RH:82|TF:0|LE:0|RE:0|MO:92|SH:0|WA:0|FT:0
128354,1,LH:60|RH:42|TF:0|LE:0|RE:0|MO:0|SH:27|WA:63|FT:0
128355,1,LH:64|RH:24|TF:0|LE:0|RE:0|MO:0|SH:0|WA:26|FT:0
128356,1,LH:0|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:84|FT:0
128357,1,LH:95|RH:63|TF:0|LE:0|RE:0|MO:47|SH:0|WA:47|FT:0
128358,1,LH:39|RH:0|TF:33|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128359,1,LH:0|RH:27|TF:0|LE:0|RE:0|MO:0|SH:27|WA:103|FT:0
128361,1,LH:37|RH:30|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128362,1,LH:0|RH:39|TF:0|LE:65|RE:0|MO:0|SH:0|WA:0|FT:0
128364,1,LH:2|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:26|FT:0
128365,1,LH:77|RH:77|TF:0|LE:0|RE:0|MO:27|SH:0|WA:0|FT:0
128367,1,LH:83|RH:59|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
128368,1,LH:81|RH:97|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128371,1,LH:72|RH:81|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128373,1,LH:0|RH:48|TF:0|LE:0|RE:0|MO:41|SH:0|WA:0|FT:0
128374,1,LH:74|RH:83|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128375,1,LH:42|RH:56|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0
128376,1,LH:107|RH:0|TF:103|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128378,1,LH:79|RH:79|TF:0|LE:96|RE:96|MO:0|SH:0|WA:0|FT:0
128379,1,LH:42|RH:42|TF:44|LE:44|RE:0|MO:0|SH:0|WA:0|FT:0
128385,1,LH:37|RH:103|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128386,1,LH:63|RH:66|TF:92|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128388,1,LH:57|RH:56|TF:0|LE:0|RE:0|MO:0|SH:0|WA:57|FT:0
128389,1,LH:0|RH:0|TF:0|LE:0|RE:0|MO:63|SH:0|WA:24|FT:0
128390,1,LH:56|RH:1|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
128391,1,LH:63|RH:76|TF:0|LE:0|RE:0|MO:67|SH:27|WA:0|FT:0
128393,1,LH:58|RH:58|TF:0|LE:0|RE:73|MO:0|SH:0|WA:0|FT:0
128394,1,LH:58|RH:64|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128395,1,LH:63|RH:73|TF:0|LE:0|RE:0|MO:0|SH:27|WA:41|FT:0
128396,1,LH:56|RH:56|TF:0|LE:0|RE:0|MO:92|SH:27|WA:0|FT:0
128397,1,LH:65|RH:65|TF:0|LE:0|RE:0|MO:45|SH:0|WA:41|FT:0
128398,1,LH:0|RH:73|TF:73|LE:73|RE:0|MO:0|SH:27|WA:0|FT:0
128399,1,LH:32|RH:30|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128400,1,LH:6|RH:24|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128401,1,LH:0|RH:73|TF:0|LE:0|RE:0|MO:67|SH:0|WA:67|FT:0
128402,1,LH:75|RH:57|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
128403,1,LH:67|RH:0|TF:0|LE:0|RE:0|MO:0|SH:27|WA:62|FT:0
128405,1,LH:63|RH:58|TF:0|LE:0|RE:0|MO:73|SH:27|WA:0|FT:0
128407,1,LH:64|RH:63|TF:0|LE:0|RE:0|MO:64|SH:0|WA:63|FT:0
128409,1,LH:40|RH:57|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
128410,1,LH:63|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:96|FT:0
128411,1,LH:56|RH:60|TF:0|LE:0|RE:0|MO:63|SH:0|WA:63|FT:0
128413,1,LH:62|RH:56|TF:0|LE:0|RE:0|MO:64|SH:0|WA:0|FT:0
128414,1,LH:63|RH:64|TF:0|LE:0|RE:0|MO:64|SH:0|WA:63|FT:0
128416,1,LH:73|RH:41|TF:0|LE:0|RE:0|MO:65|SH:0|WA:63|FT:0
128418,1,LH:67|RH:56|TF:0|LE:0|RE:0|MO:0|SH:27|WA:60|FT:0
128420,1,LH:0|RH:90|TF:0|LE:0|RE:73|MO:0|SH:27|WA:0|FT:0
128421,1,LH:0|RH:0|TF:0|LE:0|RE:0|MO:44|SH:27|WA:44|FT:0
128425,1,LH:76|RH:76|TF:0|LE:0|RE:0|MO:0|SH:0|WA:73|FT:0
128426,1,LH:90|RH:90|TF:0|LE:0|RE:0|MO:41|SH:0|WA:56|FT:0
128427,1,LH:58|RH:63|TF:0|LE:0|RE:0|MO:0|SH:0|WA:67|FT:0
128428,1,LH:63|RH:0|TF:92|LE:0|RE:0|MO:41|SH:0|WA:0|FT:0
128429,1,LH:92|RH:63|TF:0|LE:0|RE:0|MO:0|SH:0|WA:67|FT:0
128433,1,LH:60|RH:39|TF:0|LE:0|RE:0|MO:41|SH:0|WA:0|FT:0
128435,1,LH:92|RH:92|TF:0|LE:0|RE:0|MO:63|SH:0|WA:0|FT:0
128436,1,LH:58|RH:95|TF:0|LE:0|RE:0|MO:41|SH:0|WA:63|FT:0
128437,1,LH:38|RH:108|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128438,1,LH:39|RH:0|TF:76|LE:76|RE:76|MO:0|SH:0|WA:0|FT:0
128439,1,LH:41|RH:43|TF:0|LE:0|RE:0|MO:45|SH:0|WA:51|FT:0
128440,1,LH:41|RH:39|TF:0|LE:0|RE:0|MO:47|SH:0|WA:47|FT:0
128441,1,LH:41|RH:44|TF:0|LE:0|RE:0|MO:55|SH:0|WA:55|FT:0
128442,1,LH:51|RH:116|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128443,1,LH:57|RH:65|TF:0|LE:0|RE:0|MO:45|SH:0|WA:45|FT:0
128444,1,LH:58|RH:57|TF:75|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
128445,1,LH:56|RH:84|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
128446,1,LH:92|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:25|FT:0
128447,1,LH:0|RH:67|TF:0|LE:0|RE:82|MO:0|SH:0|WA:0|FT:0
128448,1,LH:49|RH:0|TF:0|LE:113|RE:0|MO:0|SH:0|WA:0|FT:0
128449,1,LH:56|RH:62|TF:92|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128450,1,LH:63|RH:41|TF:0|LE:0|RE:0|MO:0|SH:0|WA:81|FT:0
128454,1,LH:24|RH:28|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128455,1,LH:65|RH:63|TF:0|LE:0|RE:0|MO:73|SH:27|WA:0|FT:0
128457,1,LH:0|RH:67|TF:0|LE:0|RE:0|MO:0|SH:27|WA:32|FT:0
128459,1,LH:0|RH:82|TF:33|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128461,1,LH:27|RH:27|TF:0|LE:0|RE:0|MO:0|SH:27|WA:57|FT:0
128463,1,LH:26|RH:57|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
128464,1,LH:57|RH:57|TF:0|LE:82|RE:0|MO:0|SH:0|WA:63|FT:0
128465,1,LH:60|RH:95|TF:0|LE:0|RE:0|MO:41|SH:0|WA:63|FT:0
128466,1,LH:60|RH:60|TF:0|LE:0|RE:0|MO:63|SH:27|WA:0|FT:0
128467,1,LH:24|RH:24|TF:0|LE:0|RE:0|MO:47|SH:0|WA:0|FT:0
128468,1,LH:92|RH:64|TF:0|LE:0|RE:0|MO:0|SH:0|WA:26|FT:0
128469,1,LH:41|RH:65|TF:0|LE:0|RE:0|MO:90|SH:0|WA:0|FT:0
128470,1,LH:45|RH:50|TF:0|LE:0|RE:0|MO:0|SH:0|WA:51|FT:0
128471,1,LH:59|RH:90|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128472,1,LH:63|RH:63|TF:0|LE:73|RE:0|MO:67|SH:0|WA:0|FT:0
128473,1,LH:0|RH:24|TF:0|LE:0|RE:0|MO:0|SH:0|WA:24|FT:0
128474,1,LH:82|RH:41|TF:0|LE:0|RE:0|MO:0|SH:27|WA:24|FT:0
128476,1,LH:46|RH:0|TF:0|LE:0|RE:46|MO:0|SH:0|WA:0|FT:0
128477,1,LH:94|RH:94|TF:0|LE:0|RE:0|MO:0|SH:27|WA:96|FT:0
128478,1,LH:90|RH:64|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128481,1,LH:56|RH:63|TF:0|LE:0|RE:0|MO:76|SH:0|WA:0|FT:0
128482,1,LH:24|RH:0|TF:0|LE:0|RE:0|MO:66|SH:0|WA:0|FT:0
128483,1,LH:0|RH:80|TF:0|LE:49|RE:0|MO:0|SH:0|WA:0|FT:0
128484,1,LH:62|RH:4|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128486,1,LH:60|RH:63|TF:0|LE:0|RE:0|MO:0|SH:27|WA:96|FT:0
128487,1,LH:64|RH:67|TF:0|LE:0|RE:0|MO:66|SH:0|WA:63|FT:0
128488,1,LH:83|RH:51|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128490,1,LH:84|RH:29|TF:0|LE:0|RE:0|MO:0|SH:0|WA:32|FT:0
128491,1,LH:58|RH:41|TF:0|LE:0|RE:0|MO:45|SH:0|WA:42|FT:0
128493,1,LH:60|RH:92|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
128494,1,LH:80|RH:3|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128495,1,LH:67|RH:95|TF:0|LE:0|RE:0|MO:26|SH:0|WA:26|FT:0
128497,1,LH:40|RH:45|TF:0|LE:0|RE:0|MO:39|SH:0|WA:0|FT:0
128498,1,LH:63|RH:56|TF:0|LE:0|RE:0|MO:0|SH:0|WA:94|FT:0
128499,1,LH:73|RH:41|TF:92|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
128500,1,LH:63|RH:53|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0
128502,1,LH:0|RH:63|TF:0|LE:0|RE:0|MO:51|SH:0|WA:0|FT:0
128503,1,LH:84|RH:55|TF:33|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128504,1,LH:67|RH:41|TF:0|LE:0|RE:0|MO:0|SH:0|WA:28|FT:0
128505,1,LH:39|RH:39|TF:0|LE:113|RE:113|MO:0|SH:0|WA:0|FT:0
128507,1,LH:2|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
128509,1,LH:69|RH:45|TF:0|LE:0|RE:0|MO:0|SH:0|WA:45|FT:0
128510,1,LH:63|RH:41|TF:0|LE:0|RE:0|MO:41|SH:0|WA:56|FT:0
128511,1,LH:0|RH:26|TF:0|LE:0|RE:0|MO:110|SH:27|WA:0|FT:0
128512,1,LH:63|RH:63|TF:75|LE:0|RE:0|MO:0|SH:0|WA:67|FT:0
128515,1,LH:29|RH:29|TF:0|LE:0|RE:0|MO:45|SH:0|WA:57|FT:0
128517,1,LH:41|RH:67|TF:0|LE:0|RE:0|MO:73|SH:0|WA:56|FT:0
128518,1,LH:63|RH:63|TF:0|LE:0|RE:0|MO:92|SH:27|WA:0|FT:0
128519,1,LH:63|RH:58|TF:0|LE:0|RE:0|MO:45|SH:0|WA:45|FT:0
128520,1,LH:28|RH:33|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128521,1,LH:57|RH:41|TF:92|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
128522,1,LH:45|RH:95|TF:0|LE:0|RE:0|MO:67|SH:0|WA:0|FT:0
128523,1,LH:0|RH:73|TF:0|LE:0|RE:0|MO:65|SH:0|WA:45|FT:0
128524,1,LH:67|RH:58|TF:0|LE:0|RE:0|MO:73|SH:0|WA:0|FT:0
128525,1,LH:54|RH:54|TF:0|LE:0|RE:0|MO:0|SH:0|WA:96|FT:0
128526,1,LH:57|RH:59|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
128527,1,LH:67|RH:62|TF:0|LE:0|RE:0|MO:0|SH:27|WA:63|FT:0
128528,1,LH:82|RH:73|TF:0|LE:82|RE:0|MO:0|SH:27|WA:0|FT:0
128529,1,LH:63|RH:63|TF:82|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128531,1,LH:2|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:28|FT:0
128532,1,LH:73|RH:41|TF:0|LE:0|RE:0|MO:0|SH:27|WA:67|FT:0
128535,1,LH:49|RH:84|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128536,1,LH:82|RH:62|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128537,1,LH:0|RH:0|TF:0|LE:0|RE:0|MO:45|SH:27|WA:45|FT:0
128538,1,LH:0|RH:56|TF:0|LE:0|RE:0|MO:0|SH:27|WA:57|FT:0
128539,1,LH:89|RH:84|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128540,1,LH:45|RH:45|TF:0|LE:0|RE:0|MO:46|SH:27|WA:0|FT:0
128542,1,LH:55|RH:41|TF:0|LE:0|RE:0|MO:55|SH:27|WA:0|FT:0
128543,1,LH:0|RH:41|TF:0|LE:0|RE:0|MO:55|SH:27|WA:55|FT:0
128544,1,LH:41|RH:55|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128546,1,LH:62|RH:0|TF:92|LE:0|RE:0|MO:90|SH:27|WA:0|FT:0
128548,1,LH:78|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:90|FT:0
128549,1,LH:63|RH:82|TF:0|LE:0|RE:0|MO:63|SH:0|WA:63|FT:0
128550,1,LH:86|RH:55|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128551,1,LH:56|RH:42|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
128552,1,LH:67|RH:29|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128554,1,LH:41|RH:29|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128555,1,LH:29|RH:67|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128556,1,LH:58|RH:57|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128557,1,LH:0|RH:90|TF:0|LE:0|RE:0|MO:0|SH:27|WA:63|FT:0
128558,1,LH:72|RH:65|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128559,1,LH:92|RH:92|TF:0|LE:0|RE:0|MO:0|SH:27|WA:56|FT:0
128560,1,LH:27|RH:27|TF:53|LE:53|RE:0|MO:0|SH:0|WA:0|FT:0
128561,1,LH:58|RH:90|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
128562,1,LH:41|RH:90|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
128563,1,LH:47|RH:96|TF:0|LE:0|RE:0|MO:0|SH:0|WA:81|FT:0
128564,1,LH:60|RH:43|TF:0|LE:0|RE:0|MO:53|SH:0|WA:53|FT:0
128565,1,LH:41|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:47|FT:0
128566,1,LH:3|RH:41|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128567,1,LH:41|RH:60|TF:0|LE:0|RE:0|MO:0|SH:0|WA:50|FT:0
128568,1,LH:60|RH:44|TF:0|LE:0|RE:0|MO:55|SH:0|WA:55|FT:0
128570,1,LH:96|RH:0|TF:92|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128571,1,LH:41|RH:52|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128572,1,LH:25|RH:42|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128573,1,LH:0|RH:45|TF:0|LE:0|RE:0|MO:90|SH:0|WA:0|FT:0
128574,1,LH:1|RH:41|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
128576,1,LH:0|RH:45|TF:0|LE:0|RE:0|MO:49|SH:0|WA:49|FT:0
128578,1,LH:48|RH:52|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128580,1,LH:44|RH:41|TF:0|LE:0|RE:0|MO:45|SH:27|WA:0|FT:0
128582,1,LH:0|RH:56|TF:0|LE:0|RE:0|MO:0|SH:0|WA:32|FT:0
128583,1,LH:82|RH:82|TF:82|LE:82|RE:0|MO:0|SH:0|WA:0|FT:0
128585,1,LH:76|RH:0|TF:92|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128586,1,LH:41|RH:28|TF:0|LE:0|RE:0|MO:0|SH:27|WA:57|FT:0
128587,1,LH:28|RH:24|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128588,1,LH:67|RH:41|TF:0|LE:0|RE:0|MO:41|SH:0|WA:41|FT:0
128590,1,LH:1|RH:28|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128593,1,LH:62|RH:64|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
128594,1,LH:65|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:57|FT:0
128595,1,LH:0|RH:96|TF:0|LE:0|RE:0|MO:0|SH:0|WA:47|FT:0
128596,1,LH:16|RH:67|TF:0|LE:0|RE:0|MO:0|SH:0|WA:26|FT:0
128597,1,LH:57|RH:57|TF:0|LE:0|RE:0|MO:0|SH:27|WA:56|FT:0
128598,1,LH:57|RH:57|TF:0|LE:0|RE:0|MO:65|SH:0|WA:82|FT:0
128599,1,LH:82|RH:82|TF:103|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128600,1,LH:95|RH:67|TF:97|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128601,1,LH:67|RH:0|TF:0|LE:0|RE:0|MO:73|SH:0|WA:63|FT:0
128602,1,LH:82|RH:56|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
128603,1,LH:73|RH:1|TF:0|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
128604,1,LH:33|RH:62|TF:0|LE:0|RE:0|MO:0|SH:27|WA:63|FT:0
128605,1,LH:0|RH:45|TF:0|LE:0|RE:0|MO:24|SH:0|WA:0|FT:0
128606,1,LH:41|RH:75|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
128607,1,LH:73|RH:43|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128609,1,LH:60|RH:63|TF:0|LE:0|RE:0|MO:67|SH:0|WA:56|FT:0
128610,1,LH:0|RH:56|TF:0|LE:0|RE:73|MO:41|SH:0|WA:63|FT:0
128611,1,LH:56|RH:41|TF:75|LE:0|RE:0|MO:0|SH:0|WA:63|FT:0
128612,1,LH:41|RH:56|TF:0|LE:0|RE:0|MO:63|SH:27|WA:0|FT:0
128613,1,LH:26|RH:26|TF:0|LE:0|RE:0|MO:0|SH:0|WA:45|FT:0
128615,1,LH:63|RH:28|TF:0|LE:0|RE:0|MO:0|SH:0|WA:26|FT:0
128616,1,LH:57|RH:92|TF:0|LE:0|RE:0|MO:0|SH:0|WA:60|FT:0
128619,1,LH:63|RH:63|TF:33|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
128620,1,LH:67|RH:67|TF:0|LE:0|RE:0|MO:0|SH:27|WA:96|FT:0
128621,1,LH:73|RH:45|TF:0|LE:0|RE:0|MO:0|SH:27|WA:0|FT:0
128622,1,LH:0|RH:62|TF:0|LE:0|RE:0|MO:41|SH:0|WA:63|FT:0
128623,1,LH:56|RH:56|TF:0|LE:0|RE:0|MO:81|SH:0|WA:63|FT:0
128625,1,LH:67|RH:0|TF:0|LE:0|RE:0|MO:41|SH:0|WA:41|FT:0
128627,1,LH:39|RH:110|TF:0|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128628,1,LH:2|RH:67|TF:0|LE:0|RE:0|MO:0|SH:27|WA:28|FT:0
128629,1,LH:58|RH:63|TF:0|LE:73|RE:0|MO:67|SH:0|WA:0|FT:0
128630,1,LH:41|RH:58|TF:0|LE:0|RE:0|MO:0|SH:27|WA:63|FT:0
128631,1,LH:67|RH:66|TF:92|LE:0|RE:0|MO:0|SH:0|WA:0|FT:0
128632,1,LH:57|RH:45|TF:0|LE:0|RE:0|MO:0|SH:0|WA:45|FT:0
128633,1,LH:41|RH:63|TF:0|LE:0|RE:0|MO:67|SH:0|WA:45|FT:0
128635,1,LH:26|RH:41|TF:0|LE:0|RE:0|MO:92|SH:0|WA:0|FT:0
128636,1,LH:41|RH:56|TF:0|LE:0|RE:0|MO:0|SH:27|WA:60|FT:0
128639,1,LH:67|RH:63|TF:0|LE:0|RE:0|MO:64|SH:0|WA:41|FT:0
128640,1,LH:72|RH:0|TF:0|LE:0|RE:0|MO:0|SH:0|WA:57|FT:0
128641,1,LH:67|RH:0|TF:0|LE:0|RE:0|MO:41|SH:27|WA:41|FT:0
128642,1,LH:0|RH:0|TF:0|LE:0|RE:0|MO:39|SH:27|WA:62|FT:0
128643,1,LH:0|RH:73|TF:0|LE:0|RE:0|MO:64|SH:0|WA:62|FT:0
128644,1,LH:56|RH:62|TF:0|LE:0|RE:0|MO:0|SH:0|WA:56|FT:0
128645,1,LH:0|RH:56|TF:0|LE:0|RE:0|MO:41|SH:27|WA:41|FT:0
128646,1,LH:82|RH:67|TF:0|LE:0|RE:0|MO:48|SH:0|WA:60|FT:0
